"Customer_Id","Year_Birth","Annual_Income","Nb_Of_Kids","Nb_Of_Teenagers","Days_Since_Last_Purchase","Wines_Spending","Fruits_Spending","Meat_Spending","Fish_Spending","Sweet_Spending","Gold_Spending","Deals_Purchases","Web_Purchases","Catalog_Purchases","Store_Purchases","Monthly_Web_Visits","Accepted_Campaign_3","Accepted_Campaign_4","Accepted_Campaign_5","Accepted_Campaign_1","Accepted_Campaign_2","Has_Complained","Has_Responded"
2793,1981,70179,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0
2886,1976,74290,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0
2948,1959,62637,0,1,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0
3628,1992,15038,1,0,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0
4058,1960,61284,0,0,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0
5424,1988,39922,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0
6710,1956,58217,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0
2715,1971,29435,1,1,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,1
7736,1991,22518,1,0,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1
10175,1963,32173,0,1,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,0
5316,1981,21024,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0
10432,1979,19346,1,0,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,0
8210,1980,54730,0,1,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0
879,1981,49681,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0
8985,1969,68316,0,1,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0
9029,1977,70116,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0
833,1960,38452,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0
9216,1976,35788,1,1,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0
9530,1993,24645,1,0,16,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,0
5204,1976,74538,0,0,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,1
6230,1976,44421,1,1,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0
521,1990,54006,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0
4828,1959,79865,0,1,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,0
7124,1973,36997,1,1,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,0
9220,1976,91700,0,0,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,1
7325,1991,38197,1,0,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0
9888,1974,68695,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0
9727,1962,23539,0,0,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,0
1459,1971,69063,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0
10699,1990,44322,1,0,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,0
1307,1983,41986,0,1,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0
5263,1982,31056,1,0,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,0
5136,1978,65333,0,1,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,0
10241,1980,11448,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0
1497,1957,47958,0,1,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,0
1502,1988,28427,1,0,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0
1020,1978,79593,0,0,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0
9790,1962,78499,0,0,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,1
1630,1984,61825,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0
7476,1969,63972,0,1,93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0,0
1818,1976,29732,1,0,23,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,0
9503,1985,28071,0,0,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0
3254,1976,70886,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0
4390,1959,75315,0,1,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,0
1100,1965,41275,1,2,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0
10613,1963,37334,1,1,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,0
7873,1978,63516,1,1,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,0
9064,1987,69109,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1
10478,1955,55517,1,1,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,0,1
67,1977,46423,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0
10609,1967,42769,0,1,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,0
3678,1978,60208,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1
6019,1976,37126,1,0,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,1
1081,1962,75283,1,2,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,0
6950,1963,49572,1,1,25,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,0
6211,1981,37395,1,0,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0
5863,1958,47703,0,1,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,0
4227,1973,32889,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0
4261,1951,82800,0,0,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0,1
7233,1977,69209,0,0,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,0
843,1976,64722,1,0,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0
3717,1964,61180,0,1,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,0
9467,1989,34738,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0
9481,1981,17148,1,0,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,0
4174,1961,55249,0,1,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0
9916,1959,38998,1,1,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0
6730,1959,38998,1,1,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0
7699,1974,40590,1,1,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0
8486,1976,30538,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0
9757,1977,84906,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0
10749,1996,8028,0,0,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0
2711,1981,30560,1,0,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0
5350,1996,90638,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,1
2186,1982,82326,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1
6918,1994,28691,1,0,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0
4998,1967,76081,0,0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0
8933,1988,32146,1,0,16,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,0
3286,1972,26642,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0
6287,1991,34728,1,0,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,1
286,1957,44213,1,1,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0
8726,1969,41713,1,1,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,0
8135,1991,27161,1,0,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0,0,0,0,0
8602,1969,69932,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0
5985,1970,33168,0,1,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,0
1515,1980,34176,0,1,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,0
11086,1989,25707,1,0,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0
8685,1982,42014,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1
3722,1977,44503,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0
4754,1971,33585,0,1,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0
1921,1972,59062,2,1,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0
5186,1960,58482,0,1,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,0
4967,1965,38201,0,1,19,233,0,23,0,0,12,4,5,1,5,8,0,0,0,0,0,0,0
6715,1953,60200,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0
4002,1965,77037,0,1,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,0
4138,1967,76624,0,1,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0
10157,1970,59686,0,1,78,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0,0
2130,1987,45203,2,0,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,0,1
4796,1957,49638,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0
8870,1989,35196,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,1
7718,1952,66000,0,0,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0
5667,1969,60896,0,1,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,0,1
9298,1952,81574,0,0,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,0
966,1971,44529,0,1,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,0
9612,1992,23830,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0
1291,1983,27683,1,0,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0
902,1985,62994,1,0,74,224,12,48,4,12,12,1,6,2,4,6,0,0,0,0,0,0,0
8175,1997,34935,0,0,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,0
6862,1976,1730,0,0,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0
4767,1970,70924,0,0,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0
3766,1964,33051,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1
977,1962,47320,0,1,10,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,0
6257,1981,60482,0,1,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,0
4136,1997,7500,1,0,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0
9725,1971,28764,1,1,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,0
7313,1954,74859,0,0,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,0
1399,1963,72905,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0
3790,1961,34633,2,1,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0
803,1973,40521,1,1,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0
4475,1954,69098,0,0,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0
7600,1997,15253,1,0,13,1,3,3,8,1,13,2,1,0,3,7,0,0,0,0,0,0,0
1570,1956,69702,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0
4298,1978,20427,1,0,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0
9952,1952,78093,0,0,53,368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,0
5740,1975,25959,1,1,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,1
3426,1980,70300,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0
9706,1979,31560,1,0,98,62,1,20,4,0,7,2,2,1,3,8,0,0,0,0,0,0,0
10833,1980,65106,0,1,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0
5731,1988,27100,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0
2429,1959,72071,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0
3074,1989,70643,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1
9606,1970,69969,0,0,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1
7290,1990,70596,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0
3520,1995,91172,0,0,94,162,28,818,0,28,56,0,4,3,7,3,1,0,1,1,1,0,1
3503,1955,82460,0,0,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,0
8534,1957,67433,0,2,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0
3846,1979,42557,0,1,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,0
8341,1974,30396,1,0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1
10394,1989,90000,0,0,91,675,144,133,94,192,241,1,4,8,5,1,1,0,1,1,0,0,0
8104,1956,53312,0,0,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0
5223,1971,45903,0,1,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,0
5153,1972,77766,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1
5180,1973,50616,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0
4548,1986,41967,1,1,66,23,4,10,0,2,15,1,1,0,3,4,0,0,0,0,0,0,0
4507,1957,72228,0,0,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0
961,1977,74716,0,1,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0
4608,1992,81361,0,0,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,1
6461,1974,62772,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0
9362,1970,69263,0,1,14,492,5,32,13,5,21,1,9,1,7,6,0,1,0,0,0,0,0
11013,1992,67605,0,0,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0
5011,1968,68118,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0
7679,1990,30298,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0
3968,1975,65706,0,0,77,918,10,129,13,0,129,1,11,3,12,7,0,1,1,0,1,0,1
1626,1978,35860,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1
4491,1954,62845,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,0
6653,1975,55158,1,1,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1
4764,1957,40442,1,1,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0,0,1
3759,1963,65196,0,2,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0
4084,1980,60934,0,1,41,224,155,155,192,93,54,2,6,4,11,4,0,0,0,0,0,0,0
10702,1989,52413,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0
9094,1960,62972,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1
2471,1970,61482,0,0,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,0
6721,1956,71965,0,1,21,572,19,286,50,38,248,3,6,3,5,3,0,0,0,0,0,0,0
1162,1992,42000,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1
7505,1962,44155,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0
810,1980,74190,0,1,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0
2055,1978,35860,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0
2829,1960,65210,0,1,25,626,0,70,0,7,28,2,9,3,8,6,0,1,0,1,0,0,0
5892,1985,34968,1,0,11,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0,0
5113,1976,86979,0,0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1
5493,1981,39356,1,1,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0
10766,1969,65526,0,1,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0
1772,1980,79174,0,0,2,1074,37,518,193,92,129,1,5,6,7,2,0,0,1,1,0,0,1
2612,1992,75794,0,0,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,0
10858,1980,76532,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0
2147,1974,76653,0,0,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0
1544,1972,81380,0,0,51,741,68,689,224,68,103,1,4,2,10,2,0,0,0,0,0,0,0
4415,1966,16860,1,1,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,0
4971,1967,31497,0,1,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0
5107,1978,35860,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0
492,1978,48432,0,1,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,0
2961,1987,42081,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0
3005,1997,83528,0,0,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,1
5185,1960,74268,0,0,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,0
3979,1988,90687,0,0,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1
4377,1976,52914,0,1,32,254,10,44,30,10,227,2,7,3,3,7,1,0,0,0,0,0,0
2747,1993,67546,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0
10069,1993,13724,1,0,43,2,7,5,2,15,27,1,2,0,2,9,1,0,0,0,0,0,0
6049,1987,73450,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0
2223,1970,64176,0,1,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,0
4541,1960,38946,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0
3010,1994,88420,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0
2262,1970,45143,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0
4817,1961,22304,0,0,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0
8147,1965,31454,1,1,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0
1321,1979,26067,1,0,49,22,2,18,0,2,12,3,3,0,3,8,0,0,0,0,0,0,0
2875,1983,67023,0,0,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,0
5790,1990,31158,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0
1857,1957,47139,1,1,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1
8858,1977,44325,0,1,69,516,0,21,0,0,5,4,8,2,7,8,0,1,0,0,0,0,0
1131,1972,52569,0,1,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,0
10536,1976,32892,1,0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0
3266,1969,42523,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0
6892,1973,61671,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0
3910,1980,83829,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1
11112,1971,70713,0,1,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,0
11187,1983,26487,1,0,23,2,8,10,12,14,23,3,2,1,3,5,0,0,0,0,0,0,0
1041,1978,48432,0,1,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,1
5207,1968,53378,1,1,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1
1743,1979,69719,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0
3807,1960,59925,0,1,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0
8207,1962,53233,0,1,18,28,0,9,3,0,0,1,1,0,3,4,0,0,0,0,0,0,0
11114,1975,19656,1,0,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0
24,1965,17144,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0
3578,1954,49160,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0
9197,1958,39722,0,1,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0
9723,1965,67716,0,1,8,530,142,217,62,9,56,4,7,4,13,5,0,1,0,0,0,0,0
5429,1953,45579,0,1,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0
10832,1963,46610,0,0,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,0
8462,1983,24882,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0
2666,1977,76234,0,1,21,519,50,167,130,0,41,1,8,3,11,3,0,1,0,0,0,0,0
9400,1963,85485,0,0,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0
6421,1966,88347,0,0,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0
5721,1961,84117,0,0,60,611,76,749,59,45,26,1,7,10,6,2,0,0,1,0,0,0,0
3409,1989,36108,1,0,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,0
5558,1959,90933,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0
1740,1949,55956,0,0,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0
4207,1986,87171,0,0,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,0
10652,1962,65487,0,0,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0
4619,1950,113734,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0
7488,1968,64191,0,1,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0
577,1981,26907,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0
7022,1976,76445,1,0,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,0
1646,1977,25224,1,0,36,4,9,12,11,2,8,2,1,1,3,3,0,0,0,0,0,0,0
195,1977,38808,1,0,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1
8780,1955,59292,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0
4418,1988,89616,0,0,36,671,47,655,145,111,15,1,7,5,12,2,0,0,0,0,0,0,1
10855,1973,50014,1,0,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0
7943,1980,36663,1,0,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,0
635,1971,57183,1,1,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0
10789,1969,45759,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0
2656,1976,40851,1,1,63,23,1,7,0,4,24,1,1,1,2,7,0,0,0,0,0,0,0
3081,1983,41014,1,0,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0
7527,1973,23748,1,0,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0
10779,1988,22148,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0
7990,1952,27469,0,0,2,9,1,2,3,2,0,1,0,0,3,6,0,0,0,0,0,0,0
3535,1970,66294,0,0,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0
10319,1976,66303,0,1,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0
5272,1970,53843,0,1,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,0
5896,1992,73395,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0
8722,1962,82347,0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,1
247,1976,36715,1,0,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,1
2296,1980,37368,1,0,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0
2337,1976,29819,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0
8707,1961,79456,0,0,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,1
10637,1969,40800,1,2,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0
7118,1962,73803,0,1,61,833,80,363,52,26,174,2,9,5,6,6,1,0,0,0,0,0,1
5453,1961,90226,0,0,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,0
9523,1987,40479,1,0,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0
10951,1973,45688,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0
2931,1983,71847,0,0,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0
2980,1957,8820,1,1,52,12,0,13,4,2,4,4,3,0,3,8,0,0,0,0,0,0,0
6072,1975,75345,0,0,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,1
2565,1960,70638,0,0,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,0
907,1980,46149,0,1,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0
544,1959,62820,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0
1839,1979,43322,0,0,25,56,7,48,10,2,18,1,3,0,4,7,0,0,0,0,0,0,0
6295,1982,54233,0,1,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,0
3698,1988,78687,0,0,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1
10722,1978,55593,0,1,63,293,8,124,11,4,106,2,6,6,3,6,1,0,0,0,0,0,0
17,1976,60491,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0
