"MANDT","KURST","FCURR","TCURR","GDATU","UKURS","FFACT","TFACT"
"000","MCA","CHF","EUR","2008-06-19","0.61920","0","0"
"000","MCA","CHF","EUR","2008-06-18","0.61880","0","0"
"000","MCA","CHF","EUR","2008-06-16","0.62140","0","0"
"000","MCA","CHF","EUR","2008-06-15","0.62140","0","0"
"000","MCA","CHF","EUR","2008-06-14","0.62080","0","0"
"000","MCA","CHF","EUR","2008-06-13","0.62230","0","0"
"000","MCA","CHF","EUR","2008-06-12","0.62080","0","0"
"000","MCA","CHF","EUR","2008-06-11","0.62170","0","0"
"000","MCA","CHF","EUR","2008-05-19","0.61290","0","0"
"000","MCA","CHF","EUR","2008-05-18","0.61290","0","0"
"000","MCA","CHF","EUR","2008-05-17","0.61270","0","0"
"000","MCA","CHF","EUR","2008-05-16","0.61280","0","0"
"000","MCA","CHF","EUR","2008-05-15","0.61340","0","0"
"000","MCA","CHF","EUR","2008-05-14","0.61590","0","0"
"000","MCA","CHF","EUR","2008-05-13","0.61860","0","0"
"000","MCA","CHF","EUR","2008-05-10","0.61950","0","0"
"000","MCA","CHF","EUR","2008-05-09","0.61690","0","0"
"000","MCA","CHF","EUR","2008-05-08","0.61340","0","0"
"000","MCA","CHF","EUR","2008-05-07","0.61350","0","0"
"000","MCA","CHF","EUR","2008-05-06","0.61340","0","0"
"000","MCA","CHF","EUR","2008-05-05","0.61340","0","0"
"000","MCA","CHF","EUR","2008-05-04","0.61340","0","0"
"000","MCA","CHF","EUR","2008-05-03","0.61580","0","0"
"000","MCA","CHF","EUR","2008-03-14","0.63480","0","0"
"000","MCA","CHF","EUR","2008-03-13","0.63180","0","0"
"000","MCA","CHF","EUR","2008-03-12","0.63670","0","0"
"000","MCA","CHF","EUR","2008-03-11","0.63720","0","0"
"000","MCA","CHF","EUR","2008-03-10","0.63540","0","0"
"000","MCA","CHF","EUR","2008-03-09","0.63540","0","0"
"000","MCA","CHF","EUR","2008-03-08","0.63590","0","0"
"000","MCA","CHF","EUR","2008-03-07","0.63220","0","0"
"000","MCA","CHF","EUR","2008-03-06","0.63310","0","0"
"000","MCA","CHF","EUR","2008-03-05","0.63310","0","0"
"000","MCA","CHF","EUR","2008-03-04","0.63410","0","0"
"000","MCA","CHF","EUR","2008-03-03","0.63300","0","0"
"000","MCA","CHF","EUR","2008-03-02","0.63290","0","0"
"000","MCA","CHF","EUR","2008-03-01","0.62800","0","0"
"000","MCA","CHF","EUR","2008-02-29","0.62360","0","0"
"000","MCA","CHF","EUR","2008-02-27","0.61930","0","0"
"000","MCA","CHF","EUR","2008-02-26","0.62040","0","0"
"000","MCA","CHF","EUR","2008-02-23","0.62020","0","0"
"000","MCA","CHF","EUR","2008-02-22","0.61800","0","0"
"000","MCA","CHF","EUR","2008-02-20","0.61980","0","0"
"000","MCA","CHF","EUR","2008-02-19","0.62140","0","0"
"000","MCA","CHF","EUR","2008-02-18","0.62320","0","0"
"000","MCA","CHF","EUR","2008-02-17","0.62320","0","0"
"000","MCA","CHF","EUR","2008-02-16","0.62280","0","0"
"000","MCA","CHF","EUR","2008-02-13","0.62440","0","0"
"000","MCA","CHF","EUR","2008-02-12","0.62530","0","0"
"000","MCA","CHF","EUR","2008-02-11","0.62510","0","0"
"000","MCA","CHF","EUR","2008-02-10","0.62510","0","0"
"000","MCA","CHF","EUR","2008-02-09","0.62510","0","0"
"000","MCA","CHF","EUR","2008-02-08","0.62390","0","0"
"000","MCA","CHF","EUR","2008-02-07","0.62220","0","0"
"000","MCA","CHF","EUR","2008-02-06","0.61940","0","0"
"000","MCA","CHF","EUR","2008-02-05","0.61960","0","0"
"000","MCA","CHF","EUR","2008-02-02","0.62240","0","0"
"000","MCA","CHF","EUR","2008-02-01","0.62180","0","0"
"000","MCA","CHF","EUR","2008-01-31","0.61940","0","0"
"000","MCA","CHF","EUR","2008-01-30","0.62020","0","0"
"000","MCA","CHF","EUR","2008-01-25","0.62630","0","0"
"000","MCA","CHF","EUR","2008-01-24","0.62620","0","0"
"000","MCA","CHF","EUR","2008-01-23","0.62430","0","0"
"000","MCA","CHF","EUR","2008-01-22","0.62390","0","0"
"000","MCA","CHF","EUR","2008-01-21","0.62280","0","0"
"000","MCA","CHF","EUR","2008-01-20","0.62280","0","0"
"000","MCA","CHF","EUR","2008-01-18","0.61970","0","0"
"000","MCA","CHF","EUR","2008-01-17","0.61980","0","0"
"000","MCA","CHF","EUR","2008-01-16","0.61650","0","0"
"000","MCA","CHF","EUR","2008-01-15","0.61470","0","0"
"000","MCA","CHF","EUR","2008-01-14","0.61460","0","0"
"000","MCA","CHF","EUR","2008-01-13","0.61460","0","0"
"000","MCA","CHF","EUR","2008-01-12","0.61320","0","0"
"000","MCA","CHF","EUR","2008-01-11","0.61180","0","0"
"000","MCA","CHF","EUR","2008-01-10","0.61120","0","0"
"000","MCA","CHF","EUR","2008-01-09","0.60910","0","0"
"000","MCA","CHF","EUR","2008-01-08","0.61100","0","0"
"000","MCA","CHF","EUR","2008-01-07","0.61210","0","0"
"000","MCA","CHF","EUR","2008-01-06","0.61210","0","0"
"000","MCA","CHF","EUR","2008-01-05","0.61070","0","0"
"000","MCA","CHF","EUR","2008-01-04","0.60820","0","0"
"000","MCA","CHF","EUR","2008-01-03","0.60530","0","0"
"000","MCA","CHF","EUR","2008-01-02","0.60480","0","0"
"000","MCA","CHF","EUR","2007-12-31","0.60320","0","0"
"000","MCA","CHF","EUR","2007-12-30","0.60320","0","0"
"000","MCA","CHF","EUR","2007-12-29","0.60140","0","0"
"000","MCA","CHF","EUR","2007-12-28","0.59990","0","0"
"000","MCA","CHF","EUR","2007-12-27","0.60000","0","0"
"000","MCA","CHF","EUR","2007-12-26","0.60010","0","0"
"000","MCA","CHF","EUR","2007-12-25","0.60120","0","0"
"000","MCA","CHF","EUR","2007-12-24","0.60220","0","0"
"000","MCA","CHF","EUR","2007-12-23","0.60230","0","0"
"000","MCA","CHF","EUR","2007-12-22","0.60230","0","0"
"000","MCA","CHF","EUR","2007-12-21","0.60240","0","0"
"000","MCA","CHF","EUR","2007-12-20","0.60240","0","0"
"000","MCA","CHF","EUR","2007-12-19","0.60330","0","0"
"000","MCA","CHF","EUR","2007-12-18","0.60200","0","0"
"000","MCA","CHF","EUR","2007-12-17","0.60130","0","0"
"000","MCA","CHF","EUR","2007-12-16","0.60130","0","0"
"000","MCA","CHF","EUR","2007-12-15","0.59950","0","0"
"000","MCA","CHF","EUR","2007-12-14","0.59940","0","0"
"000","MCA","CHF","EUR","2007-12-13","0.60170","0","0"
"000","MCA","CHF","EUR","2007-12-12","0.60170","0","0"
"000","MCA","CHF","EUR","2007-12-11","0.60420","0","0"
"000","MCA","CHF","EUR","2007-12-10","0.60500","0","0"
"000","MCA","CHF","EUR","2007-12-08","0.60460","0","0"
"000","MCA","CHF","EUR","2007-12-06","0.60660","0","0"
"000","MCA","CHF","EUR","2007-12-05","0.60540","0","0"
"000","MCA","CHF","EUR","2007-12-04","0.60450","0","0"
"000","MCA","CHF","EUR","2007-12-03","0.60390","0","0"
"000","MCA","CHF","EUR","2007-12-01","0.60520","0","0"
"000","MCA","CHF","EUR","2007-11-30","0.60640","0","0"
"000","MCA","CHF","EUR","2007-11-29","0.60880","0","0"
"000","MCA","CHF","EUR","2007-11-28","0.61200","0","0"
"000","MCA","CHF","EUR","2007-11-27","0.61100","0","0"
"000","MCA","CHF","EUR","2007-11-26","0.61170","0","0"
"000","MCA","CHF","EUR","2007-11-25","0.61170","0","0"
"000","MCA","CHF","EUR","2007-11-24","0.61220","0","0"
"000","MCA","CHF","EUR","2007-11-23","0.61120","0","0"
"000","MCA","CHF","EUR","2007-11-22","0.61040","0","0"
"000","MCA","CHF","EUR","2007-11-21","0.61060","0","0"
"000","MCA","CHF","EUR","2007-11-20","0.61060","0","0"
"000","MCA","CHF","EUR","2007-11-19","0.61040","0","0"
"000","MCA","CHF","EUR","2007-11-18","0.61040","0","0"
"000","MCA","CHF","EUR","2007-11-17","0.60990","0","0"
"000","MCA","CHF","EUR","2007-11-16","0.60780","0","0"
"000","MCA","CHF","EUR","2007-11-15","0.60750","0","0"
"000","MCA","CHF","EUR","2007-11-14","0.60870","0","0"
"000","MCA","CHF","EUR","2007-11-13","0.60840","0","0"
"000","MCA","CHF","EUR","2007-11-11","0.60710","0","0"
"000","MCA","CHF","EUR","2007-11-10","0.60570","0","0"
"000","MCA","CHF","EUR","2007-11-09","0.60320","0","0"
"000","MCA","CHF","EUR","2007-11-08","0.60110","0","0"
"000","MCA","CHF","EUR","2007-11-07","0.59980","0","0"
"000","MCA","CHF","EUR","2007-11-06","0.59860","0","0"
"000","MCA","CHF","EUR","2007-11-05","0.59730","0","0"
"000","MCA","CHF","EUR","2007-11-04","0.59750","0","0"
"000","MCA","CHF","EUR","2007-11-03","0.59860","0","0"
"000","MCA","CHF","EUR","2007-11-02","0.59670","0","0"
"000","MCA","CHF","EUR","2007-11-01","0.59730","0","0"
"000","MCA","CHF","EUR","2007-10-31","0.59620","0","0"
"000","MCA","CHF","EUR","2007-10-30","0.59640","0","0"
"000","MCA","CHF","EUR","2007-10-29","0.59700","0","0"
"000","MCA","CHF","EUR","2007-10-28","0.59700","0","0"
"000","MCA","CHF","EUR","2007-10-27","0.59830","0","0"
"000","MCA","CHF","EUR","2007-10-26","0.59860","0","0"
"000","MCA","CHF","EUR","2007-10-25","0.59830","0","0"
"000","MCA","CHF","EUR","2007-10-24","0.59870","0","0"
"000","MCA","CHF","EUR","2007-10-23","0.60030","0","0"
"000","MCA","CHF","EUR","2007-10-22","0.59980","0","0"
"000","MCA","CHF","EUR","2007-10-21","0.59980","0","0"
"000","MCA","CHF","EUR","2007-10-20","0.59840","0","0"
"000","MCA","CHF","EUR","2007-10-19","0.59760","0","0"
"000","MCA","CHF","EUR","2007-10-18","0.59680","0","0"
"000","MCA","CHF","EUR","2007-10-17","0.59660","0","0"
"000","MCA","CHF","EUR","2007-10-16","0.59590","0","0"
"000","MCA","CHF","EUR","2007-10-15","0.59550","0","0"
"000","MCA","CHF","EUR","2007-10-14","0.59550","0","0"
"000","MCA","CHF","EUR","2007-10-13","0.59580","0","0"
"000","MCA","CHF","EUR","2007-10-12","0.59700","0","0"
"000","MCA","CHF","EUR","2007-10-11","0.59860","0","0"
"000","MCA","CHF","EUR","2007-10-10","0.60000","0","0"
"000","MCA","CHF","EUR","2007-10-09","0.60040","0","0"
"000","MCA","CHF","EUR","2007-10-08","0.60050","0","0"
"000","MCA","CHF","EUR","2007-10-07","0.60050","0","0"
"000","MCA","CHF","EUR","2007-10-06","0.60170","0","0"
"000","MCA","CHF","EUR","2007-10-05","0.60160","0","0"
"000","MCA","CHF","EUR","2007-10-04","0.60090","0","0"
"000","MCA","CHF","EUR","2007-10-03","0.60120","0","0"
"000","MCA","CHF","EUR","2007-10-02","0.60180","0","0"
"000","MCA","CHF","EUR","2007-10-01","0.60250","0","0"
"000","MCA","CHF","EUR","2007-09-30","0.60250","0","0"
"000","MCA","CHF","EUR","2007-09-29","0.60250","0","0"
"000","MCA","CHF","EUR","2007-09-28","0.60390","0","0"
"000","MCA","CHF","EUR","2007-09-26","0.60590","0","0"
"000","MCA","CHF","EUR","2007-09-25","0.60530","0","0"
"000","MCA","CHF","EUR","2007-09-24","0.60540","0","0"
"000","MCA","CHF","EUR","2007-09-23","0.60540","0","0"
"000","MCA","CHF","EUR","2007-09-22","0.60590","0","0"
"000","MCA","CHF","EUR","2007-09-21","0.60600","0","0"
"000","MCA","CHF","EUR","2007-09-18","0.60710","0","0"
"000","MCA","CHF","EUR","2007-09-17","0.60610","0","0"
"000","MCA","CHF","EUR","2007-09-16","0.60600","0","0"
"000","MCA","CHF","EUR","2007-09-13","0.60810","0","0"
"000","MCA","CHF","EUR","2007-09-12","0.61010","0","0"
"000","MCA","CHF","EUR","2007-09-11","0.61140","0","0"
"000","MCA","CHF","EUR","2007-09-10","0.61130","0","0"
"000","MCA","CHF","EUR","2007-09-09","0.61130","0","0"
"000","MCA","CHF","EUR","2007-09-07","0.60820","0","0"
"000","MCA","CHF","EUR","2007-09-01","0.60810","0","0"
"000","MCA","CHF","EUR","2007-08-31","0.60960","0","0"
"000","MCA","CHF","EUR","2007-08-30","0.61160","0","0"
"000","MCA","CHF","EUR","2007-08-29","0.61050","0","0"
"000","MCA","CHF","EUR","2007-08-28","0.60890","0","0"
"000","MCA","CHF","EUR","2007-08-25","0.61080","0","0"
"000","MCA","CHF","EUR","2007-08-24","0.61130","0","0"
"000","MCA","CHF","EUR","2007-08-23","0.61430","0","0"
"000","MCA","CHF","EUR","2007-08-22","0.61580","0","0"
"000","MCA","CHF","EUR","2007-08-21","0.61460","0","0"
"000","MCA","CHF","EUR","2007-08-18","0.61420","0","0"
"000","MCA","CHF","EUR","2007-08-17","0.61200","0","0"
"000","MCA","CHF","EUR","2007-08-16","0.61020","0","0"
"000","MCA","CHF","EUR","2007-08-15","0.60960","0","0"
"000","MCA","CHF","EUR","2007-08-14","0.60950","0","0"
"000","MCA","CHF","EUR","2007-08-13","0.60940","0","0"
"000","MCA","CHF","EUR","2007-08-12","0.60940","0","0"
"000","MCA","CHF","EUR","2007-08-11","0.61110","0","0"
"000","MCA","CHF","EUR","2007-08-10","0.60780","0","0"
"000","MCA","CHF","EUR","2007-08-08","0.60860","0","0"
"000","MCA","CHF","EUR","2007-08-07","0.61060","0","0"
"000","MCA","CHF","EUR","2007-08-06","0.60990","0","0"
"000","MCA","CHF","EUR","2007-08-05","0.60990","0","0"
"000","MCA","CHF","EUR","2007-08-04","0.60670","0","0"
"000","MCA","CHF","EUR","2007-08-02","0.60910","0","0"
"000","MCA","CHF","EUR","2007-08-01","0.60630","0","0"
"000","MCA","CHF","EUR","2007-07-31","0.60770","0","0"
"000","MCA","CHF","EUR","2007-07-27","0.60180","0","0"
"000","MCA","CHF","EUR","2007-07-26","0.60090","0","0"
"000","MCA","CHF","EUR","2007-07-25","0.60070","0","0"
"000","MCA","CHF","EUR","2007-07-24","0.60170","0","0"
"000","MCA","CHF","EUR","2007-07-23","0.60240","0","0"
"000","MCA","CHF","EUR","2007-07-22","0.60240","0","0"
"000","MCA","CHF","EUR","2007-07-21","0.60200","0","0"
"000","MCA","CHF","EUR","2007-07-20","0.60300","0","0"
"000","MCA","CHF","EUR","2007-07-19","0.60390","0","0"
"000","MCA","CHF","EUR","2007-07-16","0.60350","0","0"
"000","MCA","CHF","EUR","2007-07-15","0.60350","0","0"
"000","MCA","CHF","EUR","2007-07-14","0.60310","0","0"
"000","MCA","CHF","EUR","2007-07-13","0.60340","0","0"
"000","MCA","CHF","EUR","2007-07-12","0.60460","0","0"
"000","MCA","CHF","EUR","2007-07-10","0.60290","0","0"
"000","MCA","CHF","EUR","2007-07-09","0.60270","0","0"
"000","MCA","CHF","EUR","2007-07-08","0.60270","0","0"
"000","MCA","CHF","EUR","2007-07-07","0.60340","0","0"
"000","MCA","CHF","EUR","2007-07-06","0.60400","0","0"
"000","MCA","CHF","EUR","2007-07-04","0.60530","0","0"
"000","MCA","CHF","EUR","2007-07-02","0.60470","0","0"
"000","MCA","CHF","EUR","2007-07-01","0.60470","0","0"
"000","MCA","CHF","EUR","2007-06-29","0.60460","0","0"
"000","MCA","CHF","EUR","2007-06-27","0.60480","0","0"
"000","MCA","CHF","EUR","2007-06-26","0.60460","0","0"
"000","MCA","CHF","EUR","2007-06-23","0.60250","0","0"
"000","MCA","CHF","EUR","2007-06-22","0.60210","0","0"
"000","MCA","CHF","EUR","2007-06-21","0.60140","0","0"
"000","MCA","CHF","EUR","2007-06-20","0.60070","0","0"
"000","MCA","CHF","EUR","2007-06-19","0.60040","0","0"
"000","MCA","CHF","EUR","2007-06-18","0.60190","0","0"
"000","MCA","CHF","EUR","2007-06-17","0.60190","0","0"
"000","MCA","CHF","EUR","2007-06-16","0.60270","0","0"
"000","MCA","CHF","EUR","2007-06-14","0.60470","0","0"
"000","MCA","CHF","EUR","2007-06-13","0.60440","0","0"
"000","MCA","CHF","EUR","2007-06-12","0.60530","0","0"
"000","MCA","CHF","EUR","2007-06-08","0.60790","0","0"
"000","MCA","CHF","EUR","2007-06-07","0.60770","0","0"
"000","MCA","CHF","EUR","2007-06-06","0.60630","0","0"
"000","MCA","CHF","EUR","2007-06-02","0.60600","0","0"
"000","MCA","CHF","EUR","2007-05-30","0.60600","0","0"
"000","MCA","CHF","EUR","2007-05-28","0.60580","0","0"
"000","MCA","CHF","EUR","2007-05-27","0.60580","0","0"
"000","MCA","CHF","EUR","2007-05-26","0.60620","0","0"
"000","MCA","CHF","EUR","2007-05-23","0.60390","0","0"
"000","MCA","CHF","EUR","2007-05-22","0.60320","0","0"
"000","MCA","CHF","EUR","2007-05-21","0.60340","0","0"
"000","MCA","CHF","EUR","2007-05-20","0.60340","0","0"
"000","MCA","CHF","EUR","2007-05-18","0.60450","0","0"
"000","MCA","CHF","EUR","2007-05-17","0.60520","0","0"
"000","MCA","CHF","EUR","2007-05-16","0.60580","0","0"
"000","MCA","CHF","EUR","2007-05-15","0.60610","0","0"
"000","MCA","CHF","EUR","2007-05-14","0.60680","0","0"
"000","MCA","CHF","EUR","2007-05-13","0.60680","0","0"
"000","MCA","CHF","EUR","2007-05-12","0.60790","0","0"
"000","MCA","CHF","EUR","2007-05-11","0.60670","0","0"
"000","MCA","CHF","EUR","2007-05-08","0.60750","0","0"
"000","MCA","CHF","EUR","2007-05-05","0.60710","0","0"
"000","MCA","CHF","EUR","2007-05-01","0.60810","0","0"
"000","MCA","CHF","EUR","2007-04-30","0.60780","0","0"
"000","MCA","CHF","EUR","2007-04-29","0.60780","0","0"
"000","MCA","CHF","EUR","2007-04-28","0.60840","0","0"
"000","MCA","CHF","EUR","2007-04-27","0.60860","0","0"
"000","MCA","CHF","EUR","2007-04-26","0.60970","0","0"
"000","MCA","CHF","EUR","2007-04-25","0.61000","0","0"
"000","MCA","CHF","EUR","2007-04-24","0.60930","0","0"
"000","MCA","CHF","EUR","2007-04-23","0.60900","0","0"
"000","MCA","CHF","EUR","2007-04-22","0.60910","0","0"
"000","MCA","CHF","EUR","2007-04-20","0.61110","0","0"
"000","MCA","CHF","EUR","2007-04-19","0.61040","0","0"
"000","MCA","CHF","EUR","2007-04-17","0.60820","0","0"
"000","MCA","CHF","EUR","2007-04-16","0.60870","0","0"
"000","MCA","CHF","EUR","2007-04-15","0.60870","0","0"
"000","MCA","CHF","EUR","2007-04-14","0.60980","0","0"
"000","MCA","CHF","EUR","2007-04-13","0.60950","0","0"
"000","MCA","CHF","EUR","2007-04-12","0.61110","0","0"
"000","MCA","CHF","EUR","2007-04-11","0.61100","0","0"
"000","MCA","CHF","EUR","2007-04-10","0.61160","0","0"
"000","MCA","CHF","EUR","2007-04-09","0.61190","0","0"
"000","MCA","CHF","EUR","2007-04-08","0.61190","0","0"
"000","MCA","CHF","EUR","2007-04-07","0.61260","0","0"
"000","MCA","CHF","EUR","2007-04-06","0.61320","0","0"
"000","MCA","CHF","EUR","2007-04-05","0.61370","0","0"
"000","MCA","CHF","EUR","2007-04-04","0.61490","0","0"
"000","MCA","CHF","EUR","2007-04-03","0.61630","0","0"
"000","MCA","CHF","EUR","2007-04-02","0.61620","0","0"
"000","MCA","CHF","EUR","2007-04-01","0.61620","0","0"
"000","MCA","CHF","EUR","2007-03-31","0.61600","0","0"
"000","MCA","CHF","EUR","2007-03-30","0.61680","0","0"
"000","MCA","CHF","EUR","2007-03-29","0.61810","0","0"
"000","MCA","CHF","EUR","2007-03-26","0.61780","0","0"
"000","MCA","CHF","EUR","2007-03-25","0.61780","0","0"
"000","MCA","CHF","EUR","2007-03-24","0.61790","0","0"
"000","MCA","CHF","EUR","2007-03-23","0.61780","0","0"
"000","MCA","CHF","EUR","2007-03-22","0.61930","0","0"
"000","MCA","CHF","EUR","2007-03-20","0.62150","0","0"
"000","MCA","CHF","EUR","2007-03-19","0.62240","0","0"
"000","MCA","CHF","EUR","2007-03-18","0.62240","0","0"
"000","MCA","CHF","EUR","2007-03-17","0.62170","0","0"
"000","MCA","CHF","EUR","2007-03-15","0.62270","0","0"
"000","MCA","CHF","EUR","2007-03-14","0.61990","0","0"
"000","MCA","CHF","EUR","2007-03-13","0.61830","0","0"
"000","MCA","CHF","EUR","2007-03-10","0.61950","0","0"
"000","MCA","CHF","EUR","2007-03-09","0.62240","0","0"
"000","MCA","CHF","EUR","2007-03-08","0.62280","0","0"
"000","MCA","CHF","EUR","2007-03-07","0.62420","0","0"
"000","MCA","CHF","EUR","2007-03-06","0.62510","0","0"
"000","MCA","CHF","EUR","2007-03-05","0.62320","0","0"
"000","MCA","CHF","EUR","2007-03-04","0.62320","0","0"
"000","MCA","CHF","EUR","2007-03-02","0.62050","0","0"
"000","MCA","CHF","EUR","2007-02-27","0.61660","0","0"
"000","MCA","CHF","EUR","2007-02-26","0.61620","0","0"
"000","MCA","CHF","EUR","2007-02-25","0.61620","0","0"
"000","MCA","CHF","EUR","2007-02-24","0.61530","0","0"
"000","MCA","CHF","EUR","2007-02-23","0.61480","0","0"
"000","MCA","CHF","EUR","2007-02-22","0.61510","0","0"
"000","MCA","CHF","EUR","2007-02-21","0.61570","0","0"
"000","MCA","CHF","EUR","2007-02-20","0.61660","0","0"
"000","MCA","CHF","EUR","2007-02-19","0.61650","0","0"
"000","MCA","CHF","EUR","2007-02-18","0.61650","0","0"
"000","MCA","CHF","EUR","2007-02-17","0.61660","0","0"
"000","MCA","CHF","EUR","2007-02-16","0.61500","0","0"
"000","MCA","CHF","EUR","2007-02-15","0.61490","0","0"
"000","MCA","CHF","EUR","2007-02-14","0.61550","0","0"
"000","MCA","CHF","EUR","2007-02-13","0.61590","0","0"
"000","MCA","CHF","EUR","2007-02-12","0.61640","0","0"
"000","MCA","CHF","EUR","2007-02-11","0.61640","0","0"
"000","MCA","CHF","EUR","2007-02-10","0.61540","0","0"
"000","MCA","CHF","EUR","2007-02-08","0.62070","0","0"
"000","MCA","CHF","EUR","2007-02-03","0.61780","0","0"
"000","MCA","CHF","EUR","2007-02-02","0.61740","0","0"
"000","MCA","CHF","EUR","2007-02-01","0.61630","0","0"
"000","MCA","CHF","EUR","2007-01-31","0.61610","0","0"
"000","MCA","CHF","EUR","2007-01-26","0.61860","0","0"
"000","MCA","CHF","EUR","2007-01-23","0.61800","0","0"
"000","MCA","CHF","EUR","2007-01-22","0.61820","0","0"
"000","MCA","CHF","EUR","2007-01-21","0.61820","0","0"
"000","MCA","CHF","EUR","2007-01-20","0.61820","0","0"
"000","MCA","CHF","EUR","2007-01-18","0.61990","0","0"
"000","MCA","CHF","EUR","2007-01-17","0.61950","0","0"
"000","MCA","CHF","EUR","2007-01-13","0.62050","0","0"
"000","MCA","CHF","EUR","2007-01-10","0.62020","0","0"
"000","MCA","CHF","EUR","2007-01-06","0.62110","0","0"
"000","MCA","CHF","EUR","2007-01-05","0.61980","0","0"
"000","MCA","CHF","EUR","2007-01-03","0.62140","0","0"
"000","MCA","CHF","EUR","2010-10-21","0.74780","0","0"
"000","MCA","CHF","EUR","2010-10-16","0.74500","0","0"
"000","MCA","CHF","EUR","2010-10-15","0.74660","0","0"
"000","MCA","CHF","EUR","2010-10-14","0.74790","0","0"
"000","MCA","CHF","EUR","2010-10-13","0.75050","0","0"
"000","MCA","CHF","EUR","2010-10-11","0.74530","0","0"
"000","MCA","CHF","EUR","2010-10-07","0.74760","0","0"
"000","MCA","CHF","EUR","2010-10-05","0.74890","0","0"
"000","MCA","CHF","EUR","2010-10-02","0.74510","0","0"
"000","MCA","CHF","EUR","2010-09-29","0.75520","0","0"
"000","MCA","CHF","EUR","2010-09-28","0.75430","0","0"
"000","MCA","CHF","EUR","2010-09-26","0.75460","0","0"
"000","MCA","CHF","EUR","2010-09-24","0.75970","0","0"
"000","MCA","CHF","EUR","2010-09-22","0.75890","0","0"
"000","MCA","CHF","EUR","2010-09-17","0.75960","0","0"
"000","MCA","CHF","EUR","2010-09-16","0.76770","0","0"
"000","MCA","CHF","EUR","2010-09-07","0.76540","0","0"
"000","MCA","CHF","EUR","2010-09-04","0.76560","0","0"
"000","MCA","CHF","EUR","2010-09-02","0.77140","0","0"
"000","MCA","CHF","EUR","2010-08-31","0.76640","0","0"
"000","MCA","CHF","EUR","2010-08-30","0.76260","0","0"
"000","MCA","CHF","EUR","2010-08-29","0.76250","0","0"
"000","MCA","CHF","EUR","2010-08-27","0.76630","0","0"
"000","MCA","CHF","EUR","2010-08-26","0.76790","0","0"
"000","MCA","CHF","EUR","2010-08-25","0.76230","0","0"
"000","MCA","CHF","EUR","2010-08-24","0.76010","0","0"
"000","MCA","CHF","EUR","2010-08-20","0.75210","0","0"
"000","MCA","CHF","EUR","2010-08-18","0.74570","0","0"
"000","MCA","CHF","EUR","2010-08-10","0.72340","0","0"
"000","MCA","CHF","EUR","2010-08-05","0.72510","0","0"
"000","MCA","CHF","EUR","2010-07-16","0.74470","0","0"
"000","MCA","CHF","EUR","2010-07-11","0.74820","0","0"
"000","MCA","CHF","EUR","2010-07-09","0.75080","0","0"
"000","MCA","CHF","EUR","2010-07-08","0.75070","0","0"
"000","MCA","CHF","EUR","2010-07-02","0.75740","0","0"
"000","MCA","CHF","EUR","2010-06-30","0.75510","0","0"
"000","MCA","CHF","EUR","2010-06-29","0.74560","0","0"
"000","MCA","CHF","EUR","2010-06-18","0.72490","0","0"
"000","MCA","CHF","EUR","2010-06-12","0.72050","0","0"
"000","MCA","CHF","EUR","2010-06-11","0.72410","0","0"
"000","MCA","CHF","EUR","2010-06-09","0.72380","0","0"
"000","MCA","CHF","EUR","2010-06-08","0.72010","0","0"
"000","MCA","CHF","EUR","2010-06-06","0.71930","0","0"
"000","EURX","AED","EUR","2001-01-01","-3.48000","0","0"
"000","EURX","ARS","EUR","2001-01-01","-0.95000","0","0"
"000","EURX","AUD","EUR","2001-01-01","-1.70000","0","0"
"000","EURX","BGN","EUR","2001-01-01","-2.05000","0","0"
"000","EURX","BRL","EUR","2001-01-01","-1.85000","0","0"
"000","EURX","CAD","EUR","2001-01-01","-1.41000","0","0"
"000","EURX","CHF","EUR","2001-01-01","-1.52000","0","0"
"000","EURX","CLP","EUR","2001-01-01","-544.25000","0","0"
"000","EURX","CNY","EUR","2001-01-01","-7.80000","0","0"
"000","EURX","COP","EUR","2001-01-01","-2.09500","0","0"
"000","EURX","CSD","EUR","2001-01-01","-81.00000","0","0"
"000","EURX","CYP","EUR","2001-01-01","-58.00000","0","0"
"000","EURX","CZK","EUR","2001-01-01","-35.22000","0","0"
"000","EURX","DKK","EUR","2001-01-01","-7.45000","0","0"
"000","EURX","EEK","EUR","2001-01-01","-15.64660","0","0"
"000","EURX","HKD","EUR","2001-01-01","-7.38000","0","0"
"000","EURX","HRK","EUR","2001-01-01","-7.66000","0","0"
"000","EURX","HUF","EUR","2001-01-01","-268.86000","0","0"
"000","EURX","IDR","EUR","2001-01-01","-8.99000","0","0"
"000","EURX","ILS","EUR","2001-01-01","-3.85000","0","0"
"000","EURX","INR","EUR","2001-01-01","-44.17000","0","0"
"000","EURX","KRW","EUR","2001-01-01","-1208.00000","0","0"
"000","EURX","KZT","EUR","2001-01-01","-171.00000","0","0"
"000","EURX","LTL","EUR","2001-01-01","-3.45280","0","0"
"000","EURX","MTL","EUR","2001-01-01","-0.43000","0","0"
"000","EURX","MXN","EUR","2001-01-01","-9.18000","0","0"
"000","EURX","MYR","EUR","2001-01-01","-3.59500","0","0"
"000","EURX","NOK","EUR","2001-01-01","-8.29000","0","0"
"000","EURX","NZD","EUR","2001-01-01","-2.14000","0","0"
"000","EURX","PEN","EUR","2001-01-01","-3.33000","0","0"
"000","EURX","PHP","EUR","2001-01-01","-48.72000","0","0"
